3,23,36,40,46,51
6,23,37,39,41,47
6,17,18,24,33,38
3,4,37,41,46,52
7,9,20,21,39,52
10,16,31,40,41,52
7,15,23,38,42,50
15,18,23,28,33,39
32,36,38,39,48,51
11,13,28,31,42,45
6,9,11,12,35,51
4,9,16,18,19,21
18,24,26,35,45,50
1,3,10,38,45,50
1,4,36,42,43,51
3,7,35,36,43,44
3,22,26,27,44,45
3,11,18,35,42,48
1,3,12,21,27,33
7,8,17,25,42,48
2,3,21,27,41,43
1,2,17,18,40,43
1,27,30,37,40,41
3,7,9,31,37,40
3,7,10,28,30,34
17,18,22,47,50,51
4,10,12,15,21,42
17,18,22,26,34,44
12,13,28,30,32,49
7,15,33,37,40,43
17,21,30,31,43,45
2,23,25,29,34,41
20,21,35,40,48,50
11,17,28,49,51,52
8,23,29,42,47,48
13,27,28,29,31,38
15,17,19,23,42,45
11,27,41,47,49,52
7,11,22,26,32,46
3,7,30,31,34,41
9,12,15,18,26,45
5,11,18,30,51,52
9,16,17,19,43,49
2,9,19,22,42,48
11,17,18,19,49,52
21,27,33,44,45,51
15,32,40,42,45,50
4,15,16,17,21,34
1,31,40,43,45,46
4,5,13,21,47,51
13,19,26,31,36,43
14,15,19,27,36,47
4,5,26,42,47,50
12,21,31,33,35,38
27,30,32,33,38,44
11,20,25,34,44,49
2,5,17,25,38,40
2,4,6,14,50,51
8,9,21,27,41,50
4,25,30,40,43,45
5,25,35,37,39,42
2,13,24,25,28,36
3,8,13,18,24,47
18,20,21,29,39,44
11,23,34,46,48,50
5,24,29,33,48,51
18,24,42,44,45,46
5,6,13,30,33,44
6,7,9,10,24,30
9,15,20,32,36,48
1,6,16,24,50,51
7,11,16,17,24,30
4,11,17,31,40,47
5,11,24,40,46,51
4,15,21,28,32,40
13,14,15,20,38,41
22,29,36,45,47,50
17,22,42,44,51,52
9,11,12,13,25,51
2,4,25,30,41,44
4,6,31,35,42,45
6,7,13,25,26,35
4,10,16,20,30,39
16,21,32,44,47,49
2,6,21,35,40,52
1,6,20,23,26,38
17,24,34,43,45,52
14,15,33,35,36,41
5,26,43,47,50,52
3,5,32,41,44,46
13,22,26,27,29,31
2,7,18,35,45,51
10,20,27,30,35,48
4,10,12,19,29,48
13,15,21,27,40,44
1,24,30,34,38,40
3,20,30,34,35,48
1,10,16,26,27,38
2,4,10,29,33,38
3,27,33,34,36,46
2,8,28,29,46,48
12,31,40,41,44,46
24,28,35,44,51,52
8,9,17,32,36,43
15,19,23,26,32,52
5,7,14,16,29,48
1,13,23,28,34,52
1,6,11,17,27,42
10,24,32,37,39,45
14,22,30,34,48,50
5,8,24,38,43,48
10,28,29,35,41,47
3,17,30,33,36,41
7,10,22,26,39,42
19,22,33,38,49,50
2,13,34,43,45,48
3,14,16,18,27,36
4,8,18,28,33,37
9,10,23,30,40,48
1,18,19,22,34,49
9,10,27,31,43,47
15,30,35,41,46,48
2,3,9,12,28,33
7,17,24,29,45,52
1,13,23,41,48,52
11,13,17,21,35,52
10,12,34,48,51,52
5,8,16,22,26,47
5,8,22,32,48,51
9,19,31,32,40,50
19,20,35,40,47,51
2,5,19,36,48,50
1,9,15,22,46,47
1,9,12,17,42,51
8,13,14,23,38,52
1,11,16,18,34,36
8,10,21,28,36,40
8,13,17,34,43,51
3,17,26,27,31,32
4,5,10,18,27,45
2,3,4,19,24,44
9,12,23,30,40,43
11,26,33,36,37,43
21,27,39,41,42,48
4,26,39,41,44,45
13,26,28,30,33,49
1,2,4,33,49,50
5,11,32,34,39,42
1,6,8,19,23,35
10,15,37,40,49,52
19,20,23,41,46,51
1,2,7,28,30,31
3,12,14,20,26,38
7,26,30,31,34,41
8,9,11,29,40,41
9,24,37,42,46,51
2,13,20,35,38,51
6,12,33,44,48,52
4,18,25,45,46,51
3,7,15,36,41,43
1,20,24,27,35,41
9,15,17,20,39,43
5,13,19,42,46,52
5,19,27,34,37,48
6,8,10,26,29,44
4,13,15,37,44,50
4,9,12,18,19,33
11,13,24,40,41,51
14,26,28,36,37,52
15,34,36,39,42,51
6,8,13,18,37,52
16,24,25,36,48,49
7,8,31,39,41,46
6,11,30,47,49,51
18,26,34,41,44,51
13,16,24,26,30,34
4,5,11,12,26,36
13,24,34,39,41,44
5,8,14,35,36,40
2,6,16,35,36,42
9,26,32,33,41,50
6,7,19,39,43,47
4,5,30,31,33,51
9,15,20,21,47,49
18,35,45,46,47,49
20,25,27,33,46,51
23,28,30,33,34,35
12,15,22,34,37,43
9,12,27,30,35,40
4,5,13,18,31,51
5,21,38,39,43,49
1,19,20,22,26,52
20,23,28,31,32,36
14,23,28,30,36,42
18,24,32,37,45,48
4,18,33,46,49,50
9,13,23,34,42,48
25,27,28,42,43,48
9,10,18,27,35,51
6,10,13,25,31,41
12,18,25,31,41,50
2,11,12,15,21,50
9,12,20,27,38,46
13,24,26,34,35,45
4,5,12,26,47,50
23,28,30,36,48,50
1,5,10,11,13,44
2,12,31,34,35,48
7,12,13,34,36,40
1,7,17,31,49,52
7,9,30,41,43,46
1,16,30,42,43,52
12,26,28,39,42,46
15,20,21,28,30,47
4,21,23,39,50,52
1,16,34,44,49,52
4,5,14,27,33,44
14,22,25,33,37,49
4,9,28,36,41,45
18,21,36,39,48,50
16,22,27,29,32,40
10,16,21,41,45,50
3,12,13,20,29,52
13,16,20,21,26,27
12,16,21,40,49,51
15,20,33,34,38,45
2,10,19,21,46,51
25,38,45,46,47,50
6,15,28,29,43,45
1,4,6,12,31,45
22,36,43,45,49,50
18,24,27,44,50,52
7,21,30,35,46,52
2,26,27,28,42,50
10,12,19,28,29,30
4,6,9,33,36,42
3,23,29,40,48,51
1,7,13,33,42,47
11,21,30,36,37,50
10,15,28,39,50,51
5,6,8,18,26,39
5,10,19,20,29,43
7,15,16,20,30,49
8,21,32,35,41,49
4,10,31,42,49,50
4,23,30,40,42,43
15,18,28,29,35,46
12,25,27,31,42,48
3,31,34,41,43,52
3,6,44,45,48,52
4,8,19,26,37,44
1,6,10,12,35,37
3,13,32,34,42,45
8,9,14,19,38,47
7,28,37,38,40,52
9,10,15,16,17,40
2,4,21,44,45,50
7,13,15,17,21,34
14,29,32,37,50,51
3,8,14,21,30,42
32,33,35,41,42,49
6,9,13,18,19,35
6,12,16,18,24,47
10,17,22,24,38,46
1,13,16,17,42,48
6,9,10,36,39,42
1,13,19,30,35,42
10,16,26,41,42,50
5,12,18,28,46,49
3,11,17,22,26,42
6,15,17,23,28,38
5,8,15,19,22,31
6,14,23,27,29,42
3,11,20,37,40,47
1,15,16,28,29,37
35,40,42,46,50,51
1,20,32,35,37,45
4,5,7,17,20,47
6,23,31,33,39,41
1,11,12,23,32,34
3,10,26,29,33,43
8,14,20,22,44,45
23,27,40,45,49,51
16,22,29,44,45,49
31,33,36,47,48,51
2,4,9,10,13,22
15,16,24,34,37,43
3,4,21,25,29,36
4,20,31,38,45,52
4,11,20,26,31,49
11,13,25,29,47,51
21,25,27,29,33,43
5,14,30,36,37,52
9,23,26,30,34,45
5,24,26,35,49,50
14,22,29,44,45,49
3,11,17,26,31,45
3,7,12,23,36,44
5,7,14,21,34,35
9,12,18,27,48,50
3,4,5,6,10,51
27,30,39,44,46,51
1,6,16,19,20,38
11,22,29,35,36,38
6,13,16,25,29,33
25,28,39,44,48,52
7,8,29,36,41,46
11,18,24,26,27,44
3,5,17,29,46,47
2,7,8,23,28,30
2,17,28,34,45,51
16,30,34,46,47,48
1,8,9,11,29,36
14,21,26,32,40,46
3,9,15,17,24,45
7,10,19,22,46,51
14,17,23,39,41,52
4,9,14,15,29,49
9,20,26,38,45,51
2,4,5,8,14,26
12,26,29,44,45,48
7,16,25,28,29,42
9,16,19,24,42,48
2,3,14,16,26,48
11,17,19,20,26,31
1,16,17,28,32,48
14,15,18,29,34,49
14,15,18,28,30,48
2,3,22,29,51,52
7,11,25,34,37,51
1,11,42,49,50,51
15,19,24,26,29,35
7,21,24,28,45,48
10,14,17,39,48,52
10,12,13,29,32,38
5,10,13,17,36,39
1,22,32,44,49,50
8,12,17,23,35,45
13,14,30,34,39,47
4,8,36,40,47,51
4,24,30,32,47,51
13,21,35,41,45,51
1,22,25,44,46,50
10,19,29,33,40,44
13,14,23,24,27,28
26,27,28,29,38,51
1,19,24,30,33,36
13,30,33,38,41,47
2,5,6,23,33,50
4,5,18,29,35,42
3,12,13,20,33,37
1,4,9,30,33,36
9,11,13,25,46,51
9,19,21,29,37,51
13,23,33,38,44,52
17,24,28,30,31,38
12,13,16,38,42,51
4,5,6,22,25,33
5,8,26,32,41,42
8,12,15,19,22,23
8,21,22,25,48,49
6,10,12,21,29,44
14,30,32,39,43,46
26,28,30,33,35,51
7,9,25,30,44,46
9,13,30,40,42,45
4,6,14,20,22,34
25,29,33,38,40,46
14,16,19,29,31,42
15,29,34,40,47,52
7,13,19,26,36,44
13,23,26,35,43,52
1,8,13,15,43,45
10,13,18,25,30,48
12,19,23,30,42,48
17,23,25,32,39,49
1,6,10,22,25,28
3,15,21,22,25,33
17,27,31,33,38,44
29,34,35,49,50,51
1,3,4,8,27,52
1,9,14,28,35,44
11,13,22,23,28,43
15,16,17,21,47,49
9,12,21,22,30,51
11,13,15,22,23,27
1,3,36,47,48,50
2,11,29,39,50,52
16,22,27,35,44,49
6,14,21,22,26,35
19,20,21,23,43,49
10,11,18,21,38,49
7,17,22,30,36,45
11,13,28,30,31,42
3,14,20,34,44,51
27,31,32,44,49,50
5,13,20,24,43,52
7,13,18,24,40,43
2,13,20,31,47,48
7,20,39,41,47,51
8,19,30,33,35,44
8,13,19,29,39,47
3,4,8,17,33,41
3,15,23,41,43,46
3,15,19,23,26,36
3,20,29,39,40,52
4,7,8,24,41,44
3,12,15,23,32,49
15,26,33,34,38,45
4,11,15,19,24,35
3,6,9,27,32,34
6,28,29,34,46,52
5,6,12,16,18,50
14,19,21,41,46,49
1,18,20,25,27,44
1,4,9,16,23,34
2,3,6,8,14,21
5,6,33,37,38,49
12,13,26,30,38,40
19,41,43,48,50,52
14,17,19,28,34,49
3,16,18,29,30,32
4,5,18,25,34,48
27,29,36,37,46,52
1,6,16,21,32,50
17,18,19,23,32,50
3,23,27,30,41,52
13,20,21,25,38,40
5,6,14,30,34,36
5,14,16,23,39,46
13,21,22,24,42,50
2,9,30,31,47,50
3,4,20,24,45,48
3,25,26,34,47,51
2,22,25,37,40,50
10,21,34,35,43,45
3,5,17,23,42,46
5,7,8,11,45,47
4,23,33,34,38,46
11,13,14,26,30,50
13,20,26,33,36,40
12,30,33,42,45,48
1,14,21,28,34,39
8,18,23,26,30,51
12,18,21,22,25,41
3,31,32,38,48,51
8,17,20,25,38,40
18,20,24,37,38,40
3,9,18,26,37,39
6,7,15,17,33,38
17,19,23,27,34,48
1,4,12,22,26,36
9,15,23,29,40,43
5,8,16,18,39,44
10,16,20,35,42,44
6,10,17,33,39,41
11,14,29,42,46,47
7,44,45,46,47,48
16,24,28,32,36,40
1,3,8,26,27,52
3,5,11,20,22,35
14,15,21,25,31,46
9,11,17,24,36,51
15,18,28,29,46,52
12,20,39,40,41,48
19,20,31,35,37,44
1,13,17,24,28,36
9,11,14,30,46,48
11,23,25,26,28,29
8,13,16,27,39,50
5,9,12,13,35,52
2,15,26,30,34,43
2,18,19,33,37,46
5,11,23,24,44,46
6,34,35,40,48,51
18,33,39,40,44,51
4,5,7,37,39,47
1,7,11,19,30,42
3,16,21,33,41,52
21,24,33,36,47,48
13,17,29,31,44,45
10,16,27,33,41,47
4,24,26,30,32,41
12,18,26,29,30,36
14,23,29,43,44,47
3,7,20,32,35,42
10,12,15,19,31,47
7,19,24,31,42,44
5,26,35,42,47,52
14,26,37,39,47,50
7,30,33,39,44,50
14,20,25,35,39,49
2,5,9,17,44,48
2,21,27,33,48,50
6,11,26,31,34,40
2,10,15,18,31,39
3,21,23,27,32,52
20,23,24,36,44,47
1,2,5,9,13,46
20,21,36,38,45,50
15,28,33,35,37,47
8,16,24,42,45,46
8,21,24,35,38,51
17,23,28,33,50,51
6,9,13,23,26,28
8,10,16,24,48,49
2,24,29,40,45,49
9,15,23,27,39,41
3,4,14,25,36,48
19,25,27,34,36,45
14,19,20,31,44,45
7,31,32,35,36,39
2,3,16,18,26,41
7,10,15,17,34,45
10,14,23,24,26,45
5,9,14,16,19,41
25,35,39,48,50,51
3,11,20,31,40,44
2,8,10,16,35,45
5,15,19,23,31,42
1,11,21,23,28,36
21,32,33,34,46,52
14,19,20,32,44,50
5,10,12,36,42,51
12,15,16,23,25,30
3,18,19,20,23,36
7,17,18,27,43,52
9,12,23,27,30,49
1,8,16,35,42,48
15,17,22,23,45,49
7,13,25,29,42,43
3,11,12,42,49,52
12,21,22,25,42,45
3,13,30,35,37,45
6,15,16,19,25,32
9,19,33,34,41,50
8,19,33,35,38,43
4,11,30,38,45,50
15,18,19,22,39,50
17,19,22,36,40,49
3,9,33,37,42,51
6,18,19,22,31,50
1,11,23,24,31,32
6,10,22,23,34,41
11,19,21,26,27,38
30,33,39,48,49,50
3,11,26,33,37,44
1,10,11,29,40,41
1,2,14,18,37,46
13,16,17,39,42,44
4,9,12,14,47,51
13,15,23,29,48,50
2,4,13,19,22,36
10,23,25,30,33,51
2,9,14,21,40,51
21,30,34,35,37,52
9,15,29,32,37,38
7,8,28,32,42,48
5,11,13,20,29,43
11,17,22,37,41,49
11,14,17,24,25,33
5,17,24,27,37,44
15,18,39,46,48,51
3,9,19,21,45,48
7,22,28,42,45,50
8,21,22,25,36,46
4,15,18,25,28,30
2,12,28,40,42,44
1,5,9,19,21,35
7,8,34,41,44,49
8,13,18,24,29,34
5,10,16,31,37,44
25,38,42,46,48,50
9,15,28,33,44,50
21,26,32,34,39,44
3,10,12,16,18,43
4,22,27,32,42,48
4,9,27,29,36,47
1,3,5,6,27,44
5,6,18,20,34,37
7,8,22,23,32,37
9,13,23,24,30,42
6,12,19,36,49,52
3,7,19,25,30,34
1,4,19,24,32,49
9,20,26,31,33,39
2,31,34,39,41,42
5,6,10,18,22,32
1,5,7,16,26,27
4,8,24,29,43,48
3,6,12,22,43,51
1,9,16,17,31,34
4,7,9,17,27,50
3,20,22,24,26,42
3,22,38,42,48,51
7,9,18,27,35,37
5,21,24,35,39,52
2,6,14,15,40,44
5,14,18,24,31,47
14,15,17,22,25,39
2,25,30,32,33,34
1,4,13,34,46,48
5,6,23,39,50,51
14,19,46,47,48,50
5,7,27,32,33,52
1,6,9,10,33,48
8,11,15,25,39,51
6,15,18,21,25,42
5,6,8,32,34,38
10,11,17,23,28,48
3,4,13,20,28,47
5,8,10,27,29,32
1,5,13,20,31,40
7,17,24,43,50,51
6,13,23,42,43,52
11,14,17,23,40,50
6,9,11,26,40,50
1,2,5,6,25,38
5,21,29,31,49,50
2,4,43,47,49,50
6,23,32,36,39,46
5,10,15,17,21,23
2,3,10,14,17,39
3,28,36,39,45,48
2,17,18,21,33,49
8,9,17,32,47,48
3,25,27,28,32,51
4,8,11,12,35,39
6,17,18,23,41,45
4,24,28,33,44,52
16,20,28,40,50,51
1,7,10,31,37,48
13,24,36,41,44,52
13,20,42,48,49,52
2,5,8,11,47,49
3,12,38,42,50,51
9,17,19,24,27,48
3,5,6,21,37,48
12,13,17,29,43,52
2,14,20,38,41,52
12,23,28,31,47,50
1,13,21,39,47,50
15,16,18,22,29,44
2,6,21,22,37,40
7,21,27,42,47,51
1,10,15,22,40,41
3,11,13,24,32,43
3,14,35,38,41,47
7,21,23,30,43,51
1,9,21,31,40,52
17,19,27,36,38,50
7,12,20,21,38,49
18,26,42,47,48,49
5,8,15,18,47,48
8,18,20,21,29,36
5,31,35,37,44,45
24,28,33,42,46,48
2,9,11,18,24,47
2,10,16,36,45,46
6,19,30,34,45,52
26,29,39,45,47,49
1,9,39,41,45,50
11,12,22,26,35,38
21,24,25,26,42,45
31,35,42,43,47,52
2,7,15,26,34,41
12,15,19,28,39,46
3,4,12,34,36,43
2,12,18,27,40,47
1,3,12,22,42,46
22,31,33,35,50,52
7,22,28,43,47,48
2,8,32,42,46,48
1,19,25,29,34,50
7,11,22,28,33,39
5,9,21,22,33,47
4,12,22,23,29,38
2,10,11,14,15,44
10,11,14,26,27,37
11,16,31,38,43,46
1,14,27,38,50,51
3,6,17,31,44,50
1,8,10,20,25,43
1,3,13,29,34,43
21,27,29,46,48,52
6,14,19,20,25,50
1,8,30,31,38,51
11,24,31,34,39,45
19,23,24,27,32,37
3,7,35,38,42,44
13,21,30,40,43,49
2,3,10,15,29,35
16,17,25,28,34,41
12,14,15,18,25,52
3,17,21,26,38,43
7,22,25,29,34,46
4,34,35,42,46,49
8,22,25,30,48,52
19,33,36,38,39,49
13,14,16,25,43,46
2,5,10,13,24,29
9,10,14,29,31,38
7,12,13,20,22,47
2,16,20,31,36,46
1,15,17,27,40,43
12,25,39,42,43,46
6,29,34,37,42,45
6,16,17,18,21,34
3,9,12,24,39,46
19,21,28,30,35,43
1,21,23,33,46,48
14,21,24,27,36,43
3,18,20,27,44,45
